charge	Scan_Num	RT	RT_Calibrated	RTbegin	RTend	MaxInt	MaxInt_calibrated	SA	SACalibrated	goodness_fit	S/N	m/z
4	8	22.861503	22.863884	22.799594	22.894839	34176665.64	37124328.32	2477694.883	2580658.466	0.976189	96.693298	460.71109
4	7	23.075391	23.04947	23.028734	23.119455	28396457.61	36943208.51	2102976.958	2815087.752	1	62.221978	505.752838
4	6	23.409897	23.409897	23.291518	23.418353	8949289.186	12602084.02	644857.9664	798350.6439	0.97102	25.536085	386.951447
4	9	23.634577	23.634577	23.533873	23.675488	14079293.91	30182833.68	1091853.009	2204910.39	0.941051	15.59129	387.201202
4	38	23.599357	23.644005	23.291518	23.738002	181052364.6	396227935.4	47340437.76	90951103.96	0.971742	170.995157	574.77124
4	57	23.479457	23.744625	23.263135	23.926056	1389324237	2587573983	453243693.4	882171120.2	0.972951	2774.856667	387.454468
4	24	24.01564	24.01564	23.926056	24.272834	557278226.4	1041948805	88410412.42	142022800.7	0.976303	1154.640836	387.454468
4	13	24.253174	24.253174	24.066586	24.299821	641047229.7	609730466.4	83448111.81	88816221.13	0.988883	1891.032481	429.454559
4	3	24.299821	24.299821	24.299821	24.360963	26195637.52	32703667.32	1789528.698	2234118.225	0.956677	70.612897	424.952179
4	4	24.360963	24.360963	24.360963	24.430741	316498884.2	766341124	23022327.32	55744133.95	0.933817	436.762094	429.454681
4	63	25.100288	25.236455	24.872633	25.542831	147901039.7	245051604.1	55779778.02	79249439.62	0.978887	363.873959	429.45462
4	4	26.581133	26.581133	26.573435	26.624724	13442613.01	9920747.61	596899.89	440516.524	0.95109	40.3757	468.533203
4	8	26.53455	26.53455	26.531352	26.659276	13034795.81	9834465.225	1034991.392	775790.6048	1	58.450112	445.932251
4	12	26.673483	26.670847	26.554842	26.71303	26728226.68	20882069.06	2340163.541	1813657.845	0.928998	88.983976	444.179749
4	9	26.716684	26.716684	26.63368	26.754169	8512391.43	5958922.913	653147.9201	478886.4375	0.941947	19.268685	538.293945
4	3	26.824454	26.824454	26.783506	26.824454	3431733.095	2542024.515	171725.6194	127204.1625	0.902216	13.64616	416.957245
4	5	26.940778	26.940778	26.905557	26.988886	11567074.14	8911459.273	808829.6452	623135.3199	0.957536	64.895998	383.945709
4	8	26.782728	26.782728	26.696065	26.824454	19403038.73	14367110.06	1687082.789	1252005.058	0.919668	87.333012	417.460938
4	17	26.870468	26.870468	26.754169	27.063087	541556622.7	494737700.2	63314833.36	51339415.01	0.985263	1403.520915	471.488586
4	6	27.03588	27.033407	26.988886	27.063087	14909743.51	9440078.733	799610.483	512264.5024	0.950607	42.488542	498.705414
4	18	26.929419	26.922301	26.783506	27.103803	409599843	317954030.6	68008631.51	51703194.77	0.994148	770.778854	609.797729
4	4	27.027246	27.027246	27.017633	27.09513	6329148.48	4395242	355481.7723	246862.3419	0.999453	120.813786	688.342957
4	5	27.265681	27.265681	27.16479	27.265681	27026593.1	42361431.19	2619533.232	4105851.461	0.964822	72.456171	376.961182
4	3	28.39217	28.39217	28.361333	28.407357	5584275.925	5562027.813	180438.4082	179719.53	1	8.078934	565.002747
4	5	28.427995	28.427995	28.379926	28.447576	14295651	15692262.35	895886.5887	983410.0863	0.950623	24.758321	620.015869
4	10	28.427912	28.427912	28.315625	28.485757	77139318.04	84852200.97	6387264.309	6832759.67	0.975277	174.191161	471.487976
4	9	28.413868	28.413868	28.361333	28.485757	53039148.98	56211003.29	4496014.195	4856214.597	1	78.232837	566.008789
4	9	28.442539	28.46704	28.379926	28.50243	53485507.83	60335897.74	4382218.614	4760192.154	0.975759	144.44006	463.466736
4	5	28.50243	28.50243	28.46729	28.547662	5500582.121	6366414.492	229741.6888	265904.7324	0.96714	75.094204	565.754333
4	6	28.502118	28.502118	28.46729	28.547662	6177494.309	6343653.426	321753.841	332571.1971	0.960303	65.692456	566.259583
4	4	28.547662	28.547662	28.547662	28.58536	8224957.587	7686876.25	126223.1355	117965.5472	0.984735	19.278588	709.869446
4	3	28.555358	28.555358	28.555358	28.58536	6297238.385	5400719.027	182736.2699	156720.6431	0.980048	19.539408	710.369751
4	11	28.532179	28.529583	28.46729	28.610045	51784491.21	50299465.94	4463510.57	4238463.96	0.970023	124.11431	494.262512
4	7	28.579039	28.562021	28.519475	28.668386	10665854.63	8890567.208	1370938.324	1085081.818	0.902088	47.983739	429.70047
4	26	29.192694	29.192694	29.01637	29.330371	138494713	149980892	24057249.57	27050263.28	0.947337	326.738928	425.453644
4	12	29.319527	29.316963	29.286201	29.440012	46902736.52	56825798.73	6055474.607	6746787.644	0.974008	167.958021	375.664795
4	4	30.321748	30.321748	30.309198	30.343108	23495936.94	36943297.07	580792.0832	913195.0993	0.991491	46.863583	413.986511
4	26	30.167467	30.226456	30.101923	30.527956	407490853.3	519854367.1	72270076.16	94476649.43	0.975709	637.543393	570.772095
4	4	30.502519	30.502519	30.471836	30.551827	26147623.03	36417302.28	1741607.689	2425637.45	0.981582	62.693151	436.212128
4	6	31.355136	31.357408	31.323334	31.391481	26457930	33016392.06	1156646.216	1179529.038	0.999199	37.815273	540.021912
4	24	31.357624	31.357624	31.167483	31.452695	88317391.87	111606325.4	14065575.7	16187406.95	0.976078	123.524963	531.743347
4	8	31.377553	31.361115	31.358767	31.452695	24981025.04	28322465.32	2037282.532	1896668.588	0.935778	62.299988	513.765686
4	17	31.746486	31.749663	31.66071	31.930747	131662563.6	159742422.9	22852035.19	27222425.94	0.995031	393.207767	390.191772
4	4	31.957482	31.957482	31.930747	31.983607	42565569.75	45720268.26	2136424.534	2294763.194	0.969261	62.44951	542.00946
4	87	32.487677	32.444941	32.05605	32.985543	407116872.5	808651127.9	206669959.3	407628284.4	0.965842	506.69297	522.464905
4	3	32.973441	32.973441	32.946906	32.985543	40390074.52	50424562.45	1906756.906	2380470.544	0.922734	40.164775	733.352051
4	10	33.080066	33.080066	33.041234	33.155446	54707882.46	59314078.04	4543610.134	5107782.31	0.976614	82.358401	557.789673
4	12	33.332698	33.366126	33.229374	33.41171	64763688.89	75338815.45	9823138.543	11119582.34	0.971667	62.76103	733.354614
4	10	33.806267	33.775778	33.74529	33.883874	124922857.1	254508122.7	12586313.93	24155016.82	0.948905	86.226556	673.059387
4	19	33.882026	33.882026	33.792871	34.034864	214572981.2	364449155.3	27982196.71	43530024.75	0.973762	281.351104	506.983337
4	6	34.58816	34.58816	34.576495	34.646486	16497128.82	17071114.58	868921.5469	835578.3249	0.955531	54.869172	404.951141
4	5	34.664079	34.664079	34.599434	34.709431	11503636.86	11256004.76	1452392.616	1421127.805	0.938293	32.069501	483.007416
4	8	34.901729	34.901729	34.825909	34.977549	135679029.8	135004746.7	12818249.73	12378076.6	0.96859	183.660522	587.542847
4	14	34.92463	34.92463	34.825909	35.056257	33023825.97	34358881.81	4299548.291	4144586.472	0.965006	107.626987	417.730194
4	15	34.95872	34.95872	34.842644	35.065867	270394730.7	272614634.2	24579116.21	23003881.89	1	382.560576	574.259399
4	8	35.036555	35.036555	34.948618	35.065867	18729039.11	13150865.66	1067190.982	875026.7581	1	39.778085	520.774475
4	6	35.018083	35.018083	35.000707	35.065867	10247931.78	9097681.23	434798.7885	330464.5232	0.876721	29.11631	494.269043
4	5	35.000707	35.000707	35.000707	35.065867	6777088.601	5554990.657	409076.6619	335308.7392	0.769202	40.653366	494.769043
4	4	35.020355	35.020355	35.000707	35.065867	6941126.311	5689447.796	389400.3618	319180.6244	1	16.011928	523.276184
4	4	35.065867	35.065867	35.020355	35.065867	5112835.503	4540706.486	143680.0896	127602.211	0.893163	10.845864	516.25824
4	3	35.028451	35.028451	35.020355	35.056257	5930120.137	5266536.534	203350.1617	180595.1702	0.863327	21.703352	516.50415
4	3	35.028451	35.028451	35.028451	35.065867	7147859.548	5374330.487	304239.4566	228751.4711	0.98703	24.00824	482.762085
4	3	35.065867	35.065867	35.056257	35.099467	8563491.491	6255289.621	355324.447	259550.363	1	28.17226	436.231689
4	5	35.099467	35.099467	35.056257	35.161583	72550163.82	52995006.44	5318497.302	3884950.549	0.961495	343.883485	393.71048
4	24	35.200716	35.250893	35.065867	35.442191	197199278	297113511	38592608.42	49700407.61	0.934448	272.419217	560.465271
4	41	35.992662	35.990221	35.61923	36.11958	101583775.9	109662415.1	33706823.27	38089456.74	0.946225	160.837703	560.463623
4	20	35.264567	35.255222	35.099467	35.410976	216666518.5	334388915.7	41574661.84	58631291.65	0.974335	193.427779	659.813171
4	73	35.648353	35.648353	35.410976	36.373671	327373507.3	460122703.3	133716065.6	162566316.5	1	310.259747	659.8125
4	3	37.127577	37.127577	37.075913	37.127577	390945758.7	422187644.4	26245415.4	28342781.21	0.998767	1276.709255	403.95285
4	26	36.908231	36.908231	36.798992	37.14536	20159919.43	27129591.76	4646447.932	5655224.045	1	37.97126	485.991333
4	54	37.161606	37.161606	36.893191	37.51795	151660684.7	167701227.5	58400017.4	60332507.37	0.96624	308.032213	499.987762
4	10	37.572682	37.572682	37.456951	37.588464	367493842.5	438425273.1	36908997.2	39374934.17	0.992606	1095.345813	403.951996
4	3	37.617653	37.617653	37.606789	37.630989	20348362	23442813.36	284027.7693	327220.9324	0.943575	138.668228	499.747101
4	67	37.074301	37.004363	36.464439	37.401612	193297627.4	232977166.2	110686827.1	129722885.7	0.998556	1280.750597	404.203369
4	20	37.613941	37.594281	37.401612	37.794814	157124903.9	180738467	45047096.1	43861817.07	0.994932	1147.958337	404.202423
4	6	37.408089	37.411264	37.382687	37.430315	23435028.26	20489612.88	917171.4992	890303.5079	0.938462	80.108651	435.70694
4	32	37.573316	37.573316	37.430315	37.824801	31095897.49	37089650.33	8480277.377	8198324.11	0.99036	88.784485	435.707214
4	11	37.772669	37.743017	37.740052	37.903138	4720703.097	3640899.873	426006.4576	309066.9744	0.984937	14.215289	509.735535
4	10	37.744067	37.744067	37.740052	37.940794	236839495.3	186598228.2	20988323.44	15507379.89	0.982258	1160.42088	403.952698
4	14	37.823217	37.823217	37.740052	37.940794	87994228.93	61640063.21	10647148.19	7462173.848	0.987366	261.381732	509.986084
4	4	37.824801	37.824801	37.794814	37.830864	59626621.77	42438876.7	726878.6224	517351.3326	0.998399	597.251324	417.727112
4	6	37.947724	37.947724	37.885799	37.989008	9654346.486	6676274.353	411372.2687	287847.7219	1	191.021145	418.228851
4	7	37.924134	37.924134	37.885799	37.989008	19974819.46	12998635.94	1494281.694	1008699.982	0.940279	86.122366	456.207245
4	7	38.043173	38.043173	37.940794	38.090097	11588074.13	8142794.421	857417.126	610540.2277	0.980104	71.830724	654.803345
4	6	38.069361	38.069361	37.965679	38.090097	12790686.77	9970169.77	944819.8115	687067.2369	0.986325	95.742923	654.303345
4	5	38.066153	38.066153	38.016099	38.113251	22919475.27	15905256.95	1819713.546	1262813.009	0.972602	27.402418	757.127441
4	8	38.081285	38.15462	38.016099	38.179065	17935561.11	15076543.18	2395119.86	1941528.922	0.979133	126.4656	403.952423
4	5	38.135694	38.135694	38.090097	38.179065	8692099.393	6298622.748	531123.9569	384872.4326	1	11.575402	802.568298
4	3	38.179065	38.179065	38.113251	38.179065	8326045.928	6915320.538	438513.1104	364213.5469	0.988928	11.239866	647.036072
4	4	38.18724	38.18724	38.113251	38.18724	14221716.4	11812056.81	843116.9621	700263.2575	0.804256	8.01991	815.560791
4	7	38.169761	38.20706	38.066153	38.211204	16047035.35	18019599.35	2075454.231	1961793.055	0.937708	26.663103	697.811035
4	4	38.152896	38.152896	38.113251	38.211204	6186333.52	5138150.764	566901.2479	470848.2126	0.989912	8.538952	602.048645
4	3	38.179065	38.179065	38.152896	38.211204	29250463.54	29250463.54	1882567.937	1882567.937	0.959694	1646.512929	602.553711
4	11	38.16119	38.212535	38.090097	38.307326	55515932.75	66405881.83	7961701.183	9825234.133	0.937172	59.93442	702.310669
4	14	38.191073	38.231426	38.113251	38.315013	47563753.98	73267259.98	6642603.073	8788388.351	0.898459	40.790698	715.55542
4	12	38.256068	38.252126	38.043216	38.279718	25438256.38	42655684.7	4801170.366	5558026.595	0.951106	36.610905	660.059448
4	10	38.313874	38.313874	38.26717	38.396904	13533880.28	21832534.08	481129.2975	768979.3752	0.988705	10.071659	602.051697
4	9	38.379606	38.379606	38.26717	38.396904	130506445.7	186649675.3	4055982.487	6004464.567	0.987681	1050.460557	602.55304
4	23	38.1903	38.235065	38.043216	38.410927	914242854.9	1447647911	184256204.4	244221749.4	0.990365	1184.029503	602.306702
4	11	38.371721	38.371721	38.26717	38.410927	39757243.38	56968315.9	3670125.016	5563236.322	0.978961	98.733128	417.976074
4	13	38.438591	38.438591	38.364284	38.520088	68208514.11	119936862.1	6989825.198	10483499.65	0.977072	96.08482	550.279053
4	13	38.112326	38.152107	37.989008	38.247579	111163846.8	108909226.6	15992384.38	14267047.03	0.903076	223.772996	560.464539
4	28	38.43688	38.43688	38.247579	38.596292	169404286.6	300889556.3	23011125.77	33903017.01	0.948903	155.991059	560.464966
4	13	38.518825	38.471095	38.458535	38.621821	28947101.91	41012498.9	4004911.709	4862036.099	0.99744	64.148799	469.98822
4	6	38.901655	38.901655	38.801407	38.905112	21890388.25	18776437.03	1459481.267	1209037.374	0.947641	38.408586	599.048218
4	9	38.958229	38.990916	38.905112	39.088977	23487829.73	21329785.24	2626712.666	2451089.952	0.951691	38.165404	599.048584
4	19	39.0459	39.000639	38.918605	39.187338	35925955.98	33979175.88	6059242.36	5717531.3	1	77.092697	532.262329
4	3	39.361558	39.361558	39.309054	39.361558	7675863.884	8289269.853	270397.4295	292005.8634	0.995198	921.90503	509.773254
4	5	39.309054	39.309054	39.267708	39.378684	2754787	2984601.3	283963.733	307653.0152	0.995128	317.577838	510.27475
4	4	39.386376	39.386376	39.361558	39.40742	15675490.61	14914834.07	553113.665	526273.7059	1	19.456192	602.547485
4	4	39.431751	39.431751	39.361558	39.431751	13760611.5	13092874.88	600180.3975	571056.5152	0.889168	3.951881	944.406189
4	20	39.38922	39.38922	39.204636	39.464613	104357704.3	113227341.5	15851926.12	15953247.39	0.970228	385.221973	404.198334
4	6	39.428616	39.431736	39.378684	39.472306	15628091.46	15906993.29	1160259.505	1191948.833	0.955617	53.469687	436.462494
4	6	39.457837	39.455142	39.422801	39.503654	34910443.87	37425369.26	1926507.476	1949947.699	1	71.523026	482.239685
4	8	39.449898	39.449898	39.378684	39.528608	24620619.04	26994912.88	2784627.858	2868958.449	0.939501	27.109015	651.034363
4	5	39.422801	39.422801	39.40742	39.528608	15710596.95	14765598.63	777129.7811	730385.1326	0.943153	40.799603	651.2854
4	8	39.48383	39.48383	39.431751	39.580547	52369533.04	49247165.65	4014652.434	3895362.918	0.915421	55.226025	581.294495
4	3	39.528608	39.528608	39.528608	39.580547	10646555.86	10468589.83	432757.0125	425523.1194	0.807603	69.09571	581.547791
4	3	39.559433	39.559433	39.551737	39.588249	6921375.898	6008138.8	203190.2512	176380.4264	0.878108	6.183659	646.027222
4	6	39.554836	39.554836	39.551737	39.644713	28105582.18	23752446.4	525780.8112	424136.2894	0.998931	256.888564	526.767578
4	4	39.610484	39.610484	39.580547	39.644713	33780939.1	26247815.93	1979464.067	1538045.118	0.935276	193.057111	404.198883
4	3	39.610484	39.610484	39.588249	39.644713	11681983.16	8951711.23	714037.7352	547155.3526	0.995524	20.145202	606.038025
4	22	39.522521	39.522521	39.300071	39.676525	281174732.5	277728463.2	49870050.98	46597114.19	0.99153	539.521383	525.766724
4	3	39.676525	39.676525	39.610484	39.676525	10517680.38	7427740.385	536811.1421	379103.9139	0.931238	60.668814	410.480194
4	3	39.644713	39.644713	39.610484	39.676525	8931788.986	6307760.583	620218.218	438007.2161	0.989998	19.442753	532.508789
4	13	39.538896	39.530324	39.431751	39.710327	359221144.1	344458601.3	50203197.95	42541571.05	0.929404	401.807946	640.303833
4	4	39.676525	39.676525	39.610484	39.710327	36841721.69	26018165.04	2724140.075	1923827.737	0.953939	85.738057	530.51886
4	7	39.67211	39.662954	39.580547	39.740783	35616628.32	23619270.26	3839966.077	2867720.836	0.999786	106.674826	547.281982
4	3	39.740783	39.740783	39.710327	39.771231	15265067.6	13690643.59	821386.3579	736669.3793	0.821674	48.377398	436.231567
4	3	39.710327	39.710327	39.710327	39.771231	14423777.42	12936123.24	1079685.342	968327.6614	0.947773	37.829745	489.769836
4	3	39.740783	39.740783	39.710327	39.771231	8852919.839	7939838.421	573025.749	513924.4386	0.970276	16.126107	646.531433
4	3	39.771231	39.771231	39.710327	39.771231	14645678.48	13135137.65	630681.052	565633.2305	0.978969	198.473248	647.285889
4	6	39.771654	39.771654	39.644713	39.803389	22107848.8	22357544.1	2539664.979	2235955.382	0.995749	85.652129	432.232513
4	4	39.771231	39.771231	39.710327	39.803389	33188553.19	29765518.55	2191336.317	1965324.051	0.983594	107.490462	429.232697
4	5	39.833718	39.833718	39.803389	39.911398	44476279.86	50946483.23	4512103.515	5168503.454	0.943339	77.922271	493.4505
4	3	40.105882	40.105882	40.076111	40.105882	178932030	414194513.8	3831694.369	8869662.891	0.949272	573.319645	483.258057
4	16	39.983922	39.983922	39.959593	40.175852	37132388.97	85159154.53	4295583.789	10074192.49	0.996647	42.539521	482.759613
4	9	40.159494	40.159494	40.142663	40.226818	396994917.8	966491179.9	25366012.35	56732973.63	0.99669	493.74299	483.007477
4	4	40.253376	40.253376	40.212047	40.264005	184319941.1	398099224.9	11085259	23942244.06	0.963831	505.519809	483.257813
4	8	40.294954	40.294954	40.283566	40.435406	8004143.29	16069832	907046.1724	1754978.193	0.933921	6.193826	646.781921
4	4	40.656431	40.656431	40.646226	40.741622	173022973.5	214137343.4	14188460.79	17559976.23	0.932333	694.551362	483.258057
4	11	40.625032	40.625032	40.58155	40.798959	8691764.397	11256560.13	1185517.248	1469807.72	0.941158	8.484853	646.783997
4	20	40.816257	40.816257	40.813006	41.13812	296459760.8	301542239.1	14284302.92	13483694.37	0.950871	901.290166	647.284912
4	25	41.137669	41.140512	40.910153	41.265646	17389204.18	20438370.3	3056622.481	2884366.502	0.983136	22.758672	646.53064
4	5	41.175865	41.175865	41.13812	41.265646	9258260.187	10740441.05	1198855.027	1390783.094	0.967411	11.366089	667.806885
4	3	41.211959	41.211959	41.211959	41.275316	4218585.298	3873815.7	178441.9563	163858.5457	0.929493	108.498787	647.284912
4	19	41.199303	41.172908	41.074529	41.302481	31176904.94	31629996.28	4866589.983	4675663.132	0.913523	18.160948	1016.192322
4	12	41.198497	41.198497	41.129174	41.302481	31090374.15	30573430.31	3708867.119	3557535.293	0.943626	27.087064	805.844055
4	11	41.252119	41.252119	41.187069	41.302481	15933844.7	14420891.61	1293490.332	1175303.569	0.936552	23.250965	624.283325
4	3	41.275316	41.275316	41.275316	41.330114	5284823.057	4808756.193	225817.7538	205475.6632	0.92826	5.892544	646.782654
4	3	41.351239	41.351239	41.351239	41.378567	6468021.45	4600299.751	217601.0284	154766.0231	0.888331	13.152396	638.787231
4	5	41.351239	41.351239	41.330114	41.395538	8364899.683	5760950.195	498967.4077	343641.4654	0.911506	18.50698	598.463196
4	5	41.330114	41.330114	41.330114	41.414871	7060985.938	4862937.974	528202.3396	363775.716	0.985764	7.932622	667.808472
4	7	41.443831	41.441414	41.378567	41.463169	7155343.044	3734266.639	440590.7713	233607.5565	0.91513	30.779902	610.276917
4	95	40.540606	40.316193	40.277501	41.502745	419549210.4	756080051.8	214186021	295886670.5	0.991706	738.809853	483.007538
4	12	41.332695	41.332695	41.330114	41.484964	4093368.095	2846384.759	456522.5135	260327.3002	0.969696	7.410578	676.53772
4	11	41.387709	41.363396	41.351239	41.484964	6800704.967	4284058.727	736270.8322	395996.5908	0.975387	12.900868	748.624146
4	5	41.395538	41.395538	41.395538	41.502745	5089945.528	2849913.51	524030.0956	293409.908	0.907197	14.997756	623.06012
4	5	41.414871	41.414871	41.414871	41.484964	2915702.37	1446280.938	136135.4451	67527.50252	0.960532	38.816992	677.292114
4	9	41.400551	41.400551	41.367055	41.534533	5114959.163	2838069.112	614444.6444	305185.264	0.958245	12.478573	674.581299
4	3	41.534533	41.534533	41.502745	41.534533	12277629.83	4866282.138	267990.4822	106218.9783	0.934611	32.888599	624.283508
4	3	41.562899	41.562899	41.502745	41.562899	1283844.106	508856.1658	89437.06759	35448.69901	0.974387	4.235045	646.533142
4	3	41.562899	41.562899	41.526804	41.562899	3499074.747	1123659.2	119558.635	38393.90977	0.978711	12.503451	594.055908
4	21	41.52152	41.353983	41.265646	41.585488	13735912.54	9479850.591	3103339.479	1648469.004	0.987342	32.290503	677.038147
4	21	41.52152	41.353983	41.265646	41.585488	13735912.54	9479850.591	3103339.479	1648469.004	0.987342	32.290503	677.038147
4	18	41.47543	41.443984	41.302481	41.585488	44888035.8	22608511.5	7459571.2	3614515.622	0.963912	135.92487	597.039307
4	6	41.535226	41.535226	41.484964	41.585488	8116427.735	2593524.784	605175.9789	204990.8635	1	28.788095	642.533997
4	3	41.594422	41.594422	41.562899	41.61593	1775123.105	538079.1466	88617.11249	26861.81039	1	4.207744	644.03595
4	8	41.558626	41.506736	41.502745	41.662404	5583598.898	2119776.932	710436.0651	239862.5391	1	17.256346	689.034729
4	8	41.597994	41.597994	41.526804	41.662404	3663632.599	1326032.821	218007.2818	73696.80602	0.990361	6.775077	634.051636
4	7	41.602412	41.602412	41.526804	41.641859	8291962.581	3004187.14	530849.9108	181954.5893	1	20.470142	663.305176
4	5	41.594422	41.594422	41.534533	41.641859	3489272.373	1115139.78	334432.1683	106881.4856	0.958775	9.791093	632.275269
4	5	41.594422	41.594422	41.562899	41.641859	3819781.647	1157860.457	289687.1025	87810.57972	0.882207	36.522277	403.952972
4	4	41.61593	41.61593	41.562899	41.641859	13618145.44	4127961.637	555074.5772	168255.4038	0.996765	67.967426	647.286621
4	5	41.585488	41.585488	41.562899	41.641859	6461799.382	1958714.575	336616.2385	102035.8407	1	15.553929	668.847351
4	4	41.585488	41.585488	41.585488	41.641859	25454511.42	8759295.052	960961.6428	330681.9142	0.961967	80.80806	624.284363
4	3	41.641859	41.641859	41.585488	41.641859	2236814.149	769722.6941	131402.1413	45217.52971	0.999237	4.879638	646.780945
4	6	41.531652	41.499961	41.448102	41.534533	16524675.89	6462024.319	983449.8293	388650.4558	0.953857	52.009538	655.028564
4	8	41.611444	41.611444	41.534533	41.688354	21597564.01	7729949.924	1987641.88	691776.1169	0.973238	55.273913	655.028625
4	9	41.591424	41.595014	41.526804	41.688354	111354870.9	39958773.45	9700378.668	3290051.032	0.974481	301.190341	634.551208
4	3	41.688354	41.688354	41.641859	41.688354	583708.8641	198472.9222	22358.56328	7602.367656	0.980437	4.976154	359.229614
4	3	41.641859	41.641859	41.641859	41.688354	1987173.478	675679.5232	95431.7097	32448.72822	1	25.870297	475.253204
4	3	41.688354	41.688354	41.641859	41.688354	4167522.32	1417042.612	110793.7362	37672.13064	0.977352	4.940184	688.530884
4	3	41.723239	41.723239	41.641859	41.723239	6945938.846	2361760.913	440487.4096	149774.7057	0.846473	19.274396	560.712524
4	5	41.723239	41.723239	41.641859	41.754372	14712704.8	5002619.788	1012317.734	344208.6822	0.940608	132.167905	359.483612
4	5	41.723239	41.723239	41.641859	41.754372	939304.5834	319382.7213	88463.58758	30079.42454	1	11.746318	492.757721
4	135	40.560066	40.40074	39.710327	41.502745	917205226.8	1942054400	749823529.9	1192692448	0.977719	963.415373	647.033142
4	4	41.816559	41.816559	41.723239	41.816559	38974422.89	23116502.3	3297577.003	1955858.246	0.977692	150.572837	404.441803
4	4	41.754372	41.754372	41.723239	41.816559	73868583.1	43812919.99	4678316.796	2774802.37	0.971965	67.321474	666.066528
4	3	41.841494	41.841494	41.841494	41.891073	18925907.57	30136795.5	841014.8219	1339195.576	0.887347	14.811636	647.035156
4	4	41.93601	41.93601	41.891073	41.93601	59551978.98	89957672.18	2535451.165	3829986.654	0.973814	37.210561	767.630005
4	3	41.898892	41.898892	41.898892	41.953204	164591657.7	246026394.2	9525934.82	14239065.5	0.889363	472.764644	655.806274
4	4	41.953204	41.953204	41.953204	42.048603	51712777.61	60838561.9	3224287.536	3793279.454	0.995969	76.632622	767.880493
4	5	42.010145	42.010145	41.978233	42.065255	12044209.71	12718278.47	813279.3723	858795.5357	0.822498	12.354598	640.547852
4	3	42.010145	42.010145	42.010145	42.065255	37288874.23	40752868.01	1347283.931	1472441.454	0.895545	28.455671	767.630432
4	12	42.057367	42.057367	41.978233	42.131396	66151470.54	64520075.27	6875155.778	6952177.242	0.982749	219.739692	427.977661
4	5	42.096669	42.096669	42.080803	42.131396	5941856.371	5527308.252	239485.196	222776.9265	0.935517	9.588886	733.626648
4	12	42.130884	42.130884	41.916642	42.154689	24099553.6	24192277.75	3578041.994	3826488.783	0.973875	129.961905	325.934265
4	7	42.109224	42.151658	42.048603	42.154689	11322218.61	12144302.65	850525.5224	876978.5687	0.904108	12.013621	647.035706
4	6	42.098043	42.110357	42.080803	42.154689	19014889.05	18067551.14	1038142.073	1051919.739	0.907186	26.993878	655.028809
4	15	41.923076	41.918635	41.723239	42.056301	342707720.5	469592054.5	64938394.04	83974207.48	0.996842	397.675527	655.556519
4	9	42.070213	42.070213	42.056301	42.18151	167630293.7	163832410.8	10235063.18	10317344.65	0.967956	232.908327	655.556274
4	14	42.185456	42.189148	42.022986	42.281461	35807637.4	44455768.38	5106526.615	6205155.664	1	53.619666	519.777771
4	7	42.176421	42.176421	42.154689	42.281461	65384006.03	79092851.04	4301340.521	5556367.903	0.96356	167.776405	428.233704
4	9	42.178361	42.182265	42.123706	42.299382	37973181.59	46473556.66	4278695.734	5480101.197	0.961461	66.166017	493.009491
4	12	42.250739	42.247427	42.154689	42.353414	35856047.74	49271284.39	4958698.703	6324262.467	0.98042	67.599718	475.721527
4	11	42.341605	42.341605	42.338454	42.511755	23582238.07	21950898.41	2282891.635	1884453.975	1	46.126303	519.777771
4	3	42.581256	42.581256	42.556038	42.590406	10758189.51	9258338.646	434180.8373	373649.6018	0.805237	52.475081	363.708405
4	5	42.581256	42.581256	42.511755	42.610662	4673985.954	3307845.686	405981.4386	287318.7817	0.962161	6.580149	684.530212
4	13	41.810592	41.822816	41.688354	41.953204	622992252.5	942134461.8	104873124.5	131843623.8	0.945228	610.853796	685.035217
4	38	42.108564	42.138314	41.953204	42.581256	584345416.3	602617830.3	124799410.5	140545864.9	0.952987	569.561979	685.034363
4	7	42.633386	42.633386	42.581256	42.702893	11291696.17	10563615.29	929129.1155	853779.2335	1	20.993442	566.04541
4	3	42.736632	42.736632	42.702893	42.736632	11721564.45	11985239.72	315924.3564	323031.0393	0.982211	54.651426	608.801819
4	4	42.792323	42.792323	42.72894	42.792323	14600326.3	17381340.83	829920.9335	988001.1113	0.866873	11.449807	647.0354
4	4	43.326447	43.326447	43.297981	43.341816	22205031.27	27966034.34	1032851.56	1300820.604	0.922734	47.327879	480.488007
4	4	43.379111	43.379111	43.352091	43.451187	212809840.1	248319533.4	20665267.48	24113497.65	0.991885	1200.283015	428.4841
4	4	43.512564	43.512564	43.512564	43.547176	5953461.228	6890580.125	140372.9809	162468.7279	0.981415	9.44885	427.985596
4	3	43.743945	43.743945	43.66421	43.743945	75139365.51	83210814.51	4510678.708	4995214.516	0.893765	584.309812	685.284912
4	4	43.70982	43.70982	43.70982	43.773003	14630229.39	16894029.31	906710.174	1047009.439	1	38.435227	596.029358
4	18	43.582016	43.584851	43.539485	43.79467	47864457.04	55583593.52	6030653.527	6914767.078	0.974411	71.393778	723.033264
4	60	43.326702	43.124272	42.72894	43.443396	556521216	766937007.2	248031808.7	401939891.1	0.994412	1309.920495	428.234192
4	28	43.60824	43.605348	43.443396	43.848275	600658394.6	640097599.1	139473691	155683644	0.994808	1465.208157	428.234161
4	8	43.811913	43.823241	43.743945	43.857225	21878504.54	20033824.65	1996931.899	1906905.091	0.954084	41.031705	553.761353
